year,round,team_x,team_y,diff_seed,diff_bpi,diff_qual_win,diff_qual_loss,diff_qual_win_perc,diff_schdl_strength,diff_dist,location,team_x_win,team
2016,32,Gonzaga,Utah,8,2.4,1,0,0.04,42,451.8659268,"Denver, CO",TRUE,Gonzaga
2016,32,Syracuse,Middle Tennessee State,-5,9.7,7,10,0.07,-173,511.2938219,"St. Louis, MO",TRUE,Syracuse
2016,16,Kansas,Maryland,-4,5.2,8,-4,0.35,-25,48.19014099,"Louisville, KY",TRUE,Kansas
2016,16,Miami (FL),Villanova,1,-6.4,3,1,0.01,-22,349.6392366,"Louisville, KY",FALSE,Villanova
2016,16,Oregon,Duke,-3,-2.6,1,-9,0.4,52,-1439.156293,"Anaheim, CA",TRUE,Oregon
2016,16,Texas A&M,Oklahoma,1,-1.9,-5,-2,-0.01,54,108.7315937,"Anaheim, CA",FALSE,Oklahoma
2016,16,North Carolina,Indiana,-4,2.9,5,0,0.1,-48,-256.1558379,"Philadelphia, PA",TRUE,North Carolina
2016,16,Notre Dame,Wisconsin,-1,1.2,0,2,-0.06,-12,-173.5302306,"Philadelphia, PA",TRUE,Notre Dame
2016,16,Virginia,Iowa State,-3,5.8,10,-4,0.38,-6,248.2141243,"Chicago, IL",TRUE,Virginia
2016,16,Gonzaga,Syracuse,1,1.5,-2,-5,0.06,77,910.8815392,"Chicago, IL",FALSE,Syracuse
2016,8,Kansas,Villanova,-1,-1.4,3,0,0.05,-17,-45.18488445,"Louisville, KY",FALSE,Villanova
2016,8,Oregon,Oklahoma,-1,-1.9,-4,-4,0.14,58,-409.7196862,"Anaheim, CA",FALSE,Oklahoma
2016,8,North Carolina,Notre Dame,-5,7.7,5,-4,0.24,5,-240.0946051,"Philadelphia, PA",TRUE,North Carolina
2016,8,Virginia,Syracuse,-9,7.6,7,-6,0.31,-11,-40.75389689,"Chicago, IL",FALSE,Syracuse
2016,4,Villanova,Oklahoma,0,5,-2,-2,0.05,25,941.681625,"Houston, TX",TRUE,Villanova
2016,4,North Carolina,Syracuse,-9,7.7,6,-7,0.34,-1,-365.0452432,"Houston, TX",TRUE,North Carolina
2016,2,Villanova,North Carolina,1,1.2,-3,-1,-0.01,16,296.5713055,"Houston, TX",TRUE,Villanova
2015,64,Kentucky,Hampton,-15,27.7,16,-3,0.94,-206,-449.0224848,"Louisville, KY",TRUE,Kentucky
2015,64,Cincinnati,Purdue,-1,-1.2,-4,-5,0.03,50,-80.22911899,"Louisville, KY",TRUE,Cincinnati
2015,64,West Virginia,Buffalo,-7,4,7,6,0.44,-96,-131.0926743,"Columbus, OH",TRUE,West Virginia
2015,64,Maryland,Valparaiso,-9,4.8,9,6,0.56,-259,93.43928106,"Columbus, OH",TRUE,Maryland
2015,64,Butler,Texas,-5,0.3,4,-3,0.22,9,-890.2394449,"Pittsburgh, PA",TRUE,Butler
2015,64,Notre Dame,Northeastern,-11,13.2,11,4,0.21,-126,-140.0392857,"Pittsburgh, PA",TRUE,Notre Dame
2015,64,Wichita State,Indiana,-3,4,-3,-9,0.17,65,-266.8649067,"Omaha, NE",TRUE,Wichita State
2015,64,Kansas,New Mexico State,-13,9.9,14,4,0.67,-214,-691.7457707,"Omaha, NE",TRUE,Kansas
2015,64,Wisconsin,Coastal Carolina,-15,19.1,16,0,0.89,-308,-698.3088788,"Omaha, NE",TRUE,Wisconsin
2015,64,Oregon,Oklahoma State,-1,-5.9,-1,-3,0.04,37,1024.676663,"Omaha, NE",TRUE,Oregon
2015,64,Arkansas,Wofford,-7,5.8,4,3,0.2,-133,504.461264,"Jacksonville, FL",TRUE,Arkansas
2015,64,North Carolina,Harvard,-9,11.7,10,9,0.48,-126,-601.9313433,"Jacksonville, FL",TRUE,North Carolina
2015,64,Xavier,Ole Miss,-5,1.2,4,2,0.08,-45,93.1538859,"Jacksonville, FL",TRUE,Xavier
2015,64,Baylor,Georgia State,-11,5.9,7,5,0.25,-143,636.6842729,"Jacksonville, FL",FALSE,Georgia State
2015,64,VCU,Ohio State,-3,-4.3,0,-2,0.06,20,341.5746462,"Portland, OR",FALSE,Ohio State
2015,64,Arizona,Texas Southern,-13,22.6,4,-5,0.69,-31,-713.6592246,"Portland, OR",TRUE,Arizona
2015,64,Villanova,Lafayette,-15,19.6,14,-1,0.88,-149,-4.165595621,"Pittsburgh, PA",TRUE,Villanova
2015,64,NC State,LSU,-1,2.6,-1,7,-0.32,-59,-606.1499301,"Pittsburgh, PA",TRUE,NC State
2015,64,Northern Iowa,Wyoming,-7,8.9,4,1,0.57,-82,560.4146507,"Seattle, WA",TRUE,Northern Iowa
2015,64,Louisville,UC Irvine,-9,9.5,9,7,0.5,-159,955.772383,"Seattle, WA",TRUE,Louisville
2015,64,Providence,Dayton,-5,1,2,5,-0.13,-58,551.3630446,"Columbus, OH",FALSE,Dayton
2015,64,Oklahoma,Albany,-11,11.5,11,5,0.61,-240,339.9661634,"Columbus, OH",TRUE,Oklahoma
2015,64,Michigan State,Georgia,-3,5.1,9,3,0.25,-41,388.429718,"Charlotte, NC",TRUE,Michigan State
2015,64,Virginia,Belmont,-13,17.6,10,1,0.71,-133,-105.9825452,"Charlotte, NC",TRUE,Virginia
2015,64,Duke,Robert Morris,-15,22.9,14,1,0.78,-203,-247.9937281,"Charlotte, NC",TRUE,Duke
2015,64,San Diego State,St. John's,-1,-1.5,-4,-5,0.03,40,1533.855274,"Charlotte, NC",TRUE,San Diego State
2015,64,Utah,Stephen F. Austin,-7,7.4,4,0,0.5,-161,-1147.76199,"Portland, OR",TRUE,Utah
2015,64,Georgetown,Eastern Washington,-9,5.6,5,9,0.02,-256,2072.905795,"Portland, OR",TRUE,Georgetown
2015,64,Southern Methodist,UCLA,-5,5,-2,-3,-0.2,38,-1114.070958,"Louisville, KY",FALSE,UCLA
2015,64,Iowa State,UAB,-11,13.3,11,2,0.32,-122,171.6895459,"Louisville, KY",FALSE,UAB
2015,64,Iowa,Davidson,-3,1.8,4,4,0.04,-59,-714.5321532,"Seattle, WA",TRUE,Iowa
2015,64,Gonzaga,North Dakota State,-13,17.5,6,0,0.67,-140,-965.0398906,"Seattle, WA",TRUE,Gonzaga
2015,32,Kentucky,Cincinnati,-7,15.2,12,-3,0.44,-40,-26.09014419,"Louisville, KY",TRUE,Kentucky
2015,32,West Virginia,Maryland,1,1,-2,2,-0.12,-13,-166.90668,"Columbus, OH",TRUE,West Virginia
2015,32,Butler,Notre Dame,3,-3,-5,5,-0.3,5,-9.602910287,"Pittsburgh, PA",FALSE,Notre Dame
2015,32,Wichita State,Kansas,5,-0.7,-11,-4,-0.17,96,91.9176778,"Omaha, NE",TRUE,Wichita State
2015,32,Wisconsin,Oregon,-7,18.1,12,-4,0.49,-51,-1020.094441,"Omaha, NE",TRUE,Wisconsin
2015,32,Arkansas,North Carolina,1,-7.8,-5,-5,-0.03,58,407.8285039,"Jacksonville, FL",FALSE,North Carolina
2015,32,Xavier,Georgia State,-8,1.8,8,5,0.28,-138,343.3622882,"Jacksonville, FL",TRUE,Xavier
2015,32,Ohio State,Arizona,8,-3.3,2,9,-0.42,-42,909.7410736,"Portland, OR",FALSE,Arizona
2015,32,Villanova,NC State,-7,8.9,8,-8,0.5,47,-80.55808996,"Pittsburgh, PA",FALSE,NC State
2015,32,Northern Iowa,Louisville,1,-3,-5,-6,0.07,99,-457.6981976,"Seattle, WA",FALSE,Louisville
2015,32,Dayton,Oklahoma,8,-4.5,-5,-3,-0.01,70,-785.5440629,"Columbus, OH",FALSE,Oklahoma
2015,32,Michigan State,Virginia,5,-5.9,2,6,-0.16,-24,322.1296828,"Charlotte, NC",TRUE,Michigan State
2015,32,Duke,San Diego State,-7,14.7,11,1,0.28,-75,-1954.820171,"Charlotte, NC",TRUE,Duke
2015,32,Utah,Georgetown,1,5.8,-2,-7,0.15,57,-1717.06721,"Portland, OR",TRUE,Utah
2015,32,UCLA,UAB,-3,4.3,0,5,-0.2,-78,1514.280292,"Louisville, KY",TRUE,UCLA
2015,32,Iowa,Gonzaga,5,-4.3,2,7,-0.23,-85,1331.465572,"Seattle, WA",FALSE,Gonzaga
2015,16,Kentucky,West Virginia,-4,12.4,9,-8,0.5,25,123.2686482,"Cleveland, OH",TRUE,Kentucky
2015,16,Notre Dame,Wichita State,-4,2.1,9,2,0.21,-78,-635.8678386,"Cleveland, OH",TRUE,Notre Dame
2015,16,Wisconsin,North Carolina,-3,3.9,6,-9,0.41,9,-542.3193128,"Los Angeles, CA",TRUE,Wisconsin
2015,16,Xavier,Arizona,4,-10.1,4,7,-0.3,-58,1445.833747,"Los Angeles, CA",FALSE,Arizona
2015,16,NC State,Louisville,4,-4.4,-3,1,-0.12,3,-85.66215568,"Syracuse, NY",FALSE,Louisville
2015,16,Oklahoma,Michigan State,-4,0.2,-1,-3,0.06,4,831.5910536,"Syracuse, NY",FALSE,Michigan State
2015,16,Duke,Utah,-4,6.2,10,0,0.28,-70,-153.5022752,"Houston, TX",TRUE,Duke
2015,16,UCLA,Gonzaga,9,-11.6,-4,5,-0.47,-43,-323.5912814,"Houston, TX",FALSE,Gonzaga
2015,8,Kentucky,Notre Dame,-2,8.1,4,-4,0.23,20,41.85399392,"Cleveland, OH",TRUE,Kentucky
2015,8,Wisconsin,Arizona,-1,2.1,11,1,0.06,-66,1219.668893,"Los Angeles, CA",TRUE,Wisconsin
2015,8,Louisville,Michigan State,-3,1.1,-3,-1,-0.05,2,178.8256583,"Syracuse, NY",FALSE,Michigan State
2015,8,Duke,Gonzaga,-1,6,8,1,0.11,-92,-656.9040605,"Houston, TX",TRUE,Duke
2015,4,Kentucky,Wisconsin,0,2.2,0,-1,0.05,30,-133.418745,"Indianapolis, IN",FALSE,Wisconsin
2015,4,Michigan State,Duke,6,-8.7,-2,6,-0.23,-1,-251.6112964,"Indianapolis, IN",FALSE,Duke
2015,2,Wisconsin,Duke,0,-0.7,2,-2,0.11,6,-190.6370179,"Indianapolis, IN",FALSE,Duke
2014,64,Florida,Albany,-15,20.2,13,1,0.81,-215,-964.879397,"Orlando, FL",TRUE,Florida
2014,64,Colorado,Pittsburgh,-1,-8.7,0,1,-0.03,3,744.9625343,"Orlando, FL",FALSE,Pittsburgh
2014,64,VCU,Stephen F. Austin,-7,7.5,4,4,0,-248,933.1172805,"San Diego, CA",FALSE,Stephen F. Austin
2014,64,UCLA,Tulsa,-9,9.6,4,-1,0.36,-57,-1112.932859,"San Diego, CA",TRUE,UCLA
2014,64,Ohio State,Dayton,-5,5.2,-1,1,-0.1,-23,-57.46067944,"Buffalo, NY",FALSE,Dayton
2014,64,Syracuse,Western Michigan,-11,11.5,10,1,0.77,-117,-208.6115709,"Buffalo, NY",TRUE,Syracuse
2014,64,New Mexico,Stanford,-3,1.7,-5,-5,0,75,-794.0999661,"St. Louis, MO",FALSE,Stanford
2014,64,Kansas,Eastern Kentucky,-13,11.8,11,2,0.69,-233,-58.11894069,"St. Louis, MO",TRUE,Kansas
2014,64,Virginia,Coastal Carolina,-15,18.2,12,4,0.67,-281,13.10745908,"Raleigh, NC",TRUE,Virginia
2014,64,Memphis,George Washington,-1,0.9,2,3,0,-19,408.9413249,"Raleigh, NC",TRUE,Memphis
2014,64,Cincinnati,Harvard,-7,0.3,5,5,0.13,-69,-518.2387083,"Spokane, WA",FALSE,Harvard
2014,64,Michigan State,Delaware,-9,11.3,9,3,0.56,-124,-500.8269666,"Spokane, WA",TRUE,Michigan State
2014,64,North Carolina,Providence,-5,3.2,3,-5,0.26,-6,-519.8205758,"San Antonio, TX",TRUE,North Carolina
2014,64,Iowa State,North Carolina Central,-11,6,9,1,0.64,-293,-313.7257278,"San Antonio, TX",TRUE,Iowa State
2014,64,UConn,Saint Joseph's,-3,5.3,6,0,0.17,-50,67.78209498,"Buffalo, NY",TRUE,UConn
2014,64,Villanova,Milwaukee,-13,15.7,10,2,0.71,-110,-192.6494262,"Buffalo, NY",TRUE,Villanova
2014,64,Arizona,Weber State,-15,15.3,11,2,0.73,-249,-279.2581291,"San Diego, CA",TRUE,Arizona
2014,64,Gonzaga,Oklahoma State,-1,-1.6,-1,-7,0.17,60,-137.1167184,"San Diego, CA",TRUE,Gonzaga
2014,64,Oklahoma,North Dakota State,-7,0.3,4,5,0.09,-112,377.6377855,"Spokane, WA",FALSE,North Dakota State
2014,64,San Diego State,New Mexico State,-9,6.3,3,0,0.3,-108,-172.7380373,"Spokane, WA",TRUE,San Diego State
2014,64,Baylor,Nebraska,-5,5.3,4,-1,0.22,15,-626.2847058,"San Antonio, TX",TRUE,Baylor
2014,64,Creighton,Louisiana,-11,11.7,7,4,0.3,-120,435.0585372,"San Antonio, TX",TRUE,Creighton
2014,64,Oregon,Brigham Young,-3,3.8,4,-3,0.39,-27,514.8665045,"Milwaukee, WI",TRUE,Oregon
2014,64,Wisconsin,American University,-13,14.2,11,2,0.73,-208,-567.3927883,"Milwaukee, WI",TRUE,Wisconsin
2014,64,Wichita State,Cal Poly,-15,16.7,2,-3,0.67,42,-1298.479276,"St. Louis, MO",TRUE,Wichita State
2014,64,Kentucky,Kansas State,-1,6.5,1,-1,0.07,-38,-27.79379725,"St. Louis, MO",TRUE,Kentucky
2014,64,Saint Louis,NC State,-7,3.7,-2,-5,0.06,60,336.6981116,"Orlando, FL",TRUE,Saint Louis
2014,64,Louisville,Manhattan,-9,13.2,7,4,0.54,-73,-245.6832971,"Orlando, FL",TRUE,Louisville
2014,64,Massachusetts,Tennessee,-5,-5.4,0,-2,0.08,38,254.0264734,"Raleigh, NC",FALSE,Tennessee
2014,64,Duke,Mercer,-11,11.9,8,4,0.27,-196,-338.8206731,"Raleigh, NC",FALSE,Mercer
2014,64,Texas,Arizona State,-3,-1.8,4,3,0.09,-44,-422.2253657,"Milwaukee, WI",TRUE,Texas
2014,64,Michigan,Wofford,-13,16.1,8,4,0.53,-224,-426.1509934,"Milwaukee, WI",TRUE,Michigan
2014,32,Florida,Pittsburgh,-8,3.8,8,-6,0.45,-29,-727.8730411,"Orlando, FL",TRUE,Florida
2014,32,Stephen F. Austin,UCLA,8,-8.3,-4,-4,0,273,1199.463216,"San Diego, CA",FALSE,UCLA
2014,32,Dayton,Syracuse,8,-5.7,-4,1,-0.17,29,214.5695212,"Buffalo, NY",TRUE,Dayton
2014,32,Stanford,Kansas,8,-8.4,-3,3,-0.19,17,1461.047769,"St. Louis, MO",TRUE,Stanford
2014,32,Virginia,Memphis,-7,6.4,6,-3,0.27,-43,-486.7127126,"Raleigh, NC",TRUE,Virginia
2014,32,Harvard,Michigan State,8,-3.6,-8,-5,-0.23,142,630.9126979,"Spokane, WA",FALSE,Michigan State
2014,32,North Carolina,Iowa State,3,-0.9,0,0,0,10,305.3638571,"San Antonio, TX",FALSE,Iowa State
2014,32,UConn,Villanova,5,-3.5,2,2,-0.04,-12,76.8144787,"Buffalo, NY",TRUE,UConn
2014,32,Arizona,Gonzaga,-7,4.9,9,1,0.33,-74,-659.125828,"San Diego, CA",TRUE,Arizona
2014,32,North Dakota State,San Diego State,8,-4.1,-3,-2,-0.17,56,-60.47982574,"Spokane, WA",FALSE,San Diego State
2014,32,Baylor,Creighton,3,-3.8,-1,0,-0.03,-7,-662.4606071,"San Antonio, TX",TRUE,Baylor
2014,32,Oregon,Wisconsin,5,-4.4,-6,1,-0.23,59,1677.746385,"Milwaukee, WI",FALSE,Wisconsin
2014,32,Wichita State,Kentucky,-7,-0.3,-5,-7,0.2,150,74.94718227,"St. Louis, MO",FALSE,Kentucky
2014,32,Saint Louis,Louisville,1,-10.2,-3,-1,-0.1,-3,154.5035913,"Orlando, FL",FALSE,Louisville
2014,32,Tennessee,Mercer,-3,7.6,4,5,0.09,-184,-59.09400788,"Raleigh, NC",TRUE,Tennessee
2014,32,Texas,Michigan,5,-7.4,-1,1,-0.06,20,812.4507525,"Milwaukee, WI",FALSE,Michigan
2014,16,Florida,UCLA,-3,5.4,8,-2,0.31,-42,-1033.107984,"Memphis, TN",TRUE,Florida
2014,16,Dayton,Stanford,1,1.2,-2,-4,0.1,57,-1342.048493,"Memphis, TN",TRUE,Dayton
2014,16,Virginia,Michigan State,-3,1,3,-1,0.11,7,-257.6088575,"New York, NY",FALSE,Michigan State
2014,16,Iowa State,UConn,-4,0.2,-3,-1,-0.03,-20,908.2352489,"New York, NY",FALSE,UConn
2014,16,Arizona,San Diego State,-3,4.4,7,0,0.23,-63,339.5672327,"Anaheim, CA",TRUE,Arizona
2014,16,Baylor,Wisconsin,4,-4.8,-4,4,-0.26,25,-447.4717756,"Anaheim, CA",FALSE,Wisconsin
2014,16,Kentucky,Louisville,4,-5.2,0,2,-0.07,-91,35.89233243,"Indianapolis, IN",TRUE,Kentucky
2014,16,Tennessee,Michigan,9,-1.2,-3,0,-0.11,33,75.50108018,"Indianapolis, IN",FALSE,Michigan
2014,8,Florida,Dayton,-10,10.6,7,-1,0.21,-60,129.7224037,"Memphis, TN",TRUE,Florida
2014,8,Michigan State,UConn,-3,2.7,-3,1,-0.11,-22,446.6728779,"New York, NY",FALSE,UConn
2014,8,Arizona,Wisconsin,-1,1.9,0,0,0,21,-1237.595485,"Anaheim, CA",FALSE,Wisconsin
2014,8,Kentucky,Michigan,6,-0.8,-1,1,-0.06,3,-63.40319198,"Indianapolis, IN",TRUE,Kentucky
2014,4,Florida,UConn,-6,6.5,1,-3,0.14,-11,-601.9555652,"Arlington, TX",FALSE,UConn
2014,4,Wisconsin,Kentucky,-6,0.9,4,-4,0.26,-1,28.79343671,"Arlington, TX",FALSE,Kentucky
2014,2,UConn,Kentucky,-1,-2.2,5,-2,0.2,23,696.8960627,"Arlington, TX",TRUE,UConn
